Sort 1,,,,,,,,,,
Sort 1,14,64,,Data Size,Average Exchanges,,Shell Sort,Shell Sort,Quick Sort,Insertion Sort
,7192,155829,,,,,,,,
,7194,168301,,,,,,,,
,7198,153565,,,,,,,,
,7207,149482,,,,,,,,
,7210,147286,,,,,,,,
,7234,144225,,,,,,,,
,7244,140244,,,,,,,,
,7259,144957,,,,,,,,
,7265,149950,,,,,,,,
,7268,137531,,,,,,,,
,7270,140762,,,,,,,,
,7280,142958,,,,,,,,
,7296,163251,,,,,,,,
,7302,146511,,,,,,,,
,7312,150020,,,,,,,,
,7329,143461,,,,,,,,
,7333,140785,,,,,,,,
,7335,143913,,,,,,,,
,7348,139427,,,,,,,,
,7373,140728,,,,,,,,
,7384,136771,,,,,,,,
,7387,144321,,,,,,,,
,7388,143033,,,,,,,,
,7389,134064,,,,,,,,
,7391,143836,,,,,,,,
,7401,143764,,,,,,,,
,7411,139278,,,,,,,,
,7427,174441,,,,,,,,
,7437,154425,,,,,,,,
,7437,155136,,,,,,,,
,7448,149813,,,,,,,,
,7448,151076,,,,,,,,
,7451,143881,,,,,,,,
,7459,145927,,,,,,,,
,7470,144442,,,,,,,,
,7471,139326,,,,,,,,
,7501,143221,,,,,,,,
,7535,139971,,,,,,,,
,7537,138130,,,,,,,,
,7573,145447,,,,,,,,
,7587,145232,,,,,,,,
,7592,147923,,,,,,,,
,7594,143111,,,,,,,,
,7614,136764,,,,,,,,
,7620,148992,,,,,,,,
,7631,139049,,,,,,,,
,7632,142156,,,,,,,,
,7641,140932,,,,,,,,
,7648,159343,,,,,,,,
,7650,147088,,,,,,,,
,7703,160158,,,,,,,,
,7704,160506,,,,,,,,
,7712,165206,,,,,,,,
,7752,162575,,,,,,,,
,7771,148272,,,,,,,,
,7775,142961,,,,,,,,
,7803,142404,,,,,,,,
,7809,173386,,,,,,,,
,7813,162105,,,,,,,,
,7836,149393,,,,,,,,
,7840,151694,,,,,,,,
,7843,153467,,,,,,,,
,7845,151416,,,,,,,,
,7851,152738,,,,,,,,
,7854,146490,,,,,,,,
,7865,142403,,,,,,,,
,7868,144811,,,,,,,,
,7870,147134,,,,,,,,
,7870,153109,,,,,,,,
,7882,153225,,,,,,,,
,7888,153522,,,,,,,,
,7896,152542,,,,,,,,
,7920,149284,,,,,,,,
,7962,160469,,,,,,,,
,7966,154539,,,,,,,,
,7970,156682,,,,,,,,
,7991,148907,,,,,,,,
,7995,155272,,,,,,,,
,7999,149103,,,,,,,,
,8003,161684,,,,,,,,
,8006,152075,,,,,,,,
,8006,157217,,,,,,,,
,8012,150080,,,,,,,,
,8018,153003,,,,,,,,
,8052,148065,,,,,,,,
,8058,145004,,,,,,,,
,8067,167126,,,,,,,,
,8072,160417,,,,,,,,
,8083,152106,,,,,,,,
,8125,148654,,,,,,,,
,8134,154081,,,,,,,,
,8142,148009,,,,,,,,
,8145,160808,,,,,,,,
,8164,153164,,,,,,,,
,8200,222055,,,,,,,,
,8208,208383,,,,,,,,
,8214,194807,,,,,,,,
,8225,184322,,,,,,,,
,8235,184836,,,,,,,,
,8247,186187,,,,,,,,
,8252,175757,,,,,,,,
,8256,184203,,,,,,,,
,8258,183221,,,,,,,,
,8281,168383,,,,,,,,
,8292,169876,,,,,,,,
,8295,173606,,,,,,,,
,8311,174675,,,,,,,,
,8334,174483,,,,,,,,
,8353,176863,,,,,,,,
,8362,166965,,,,,,,,
,8371,172379,,,,,,,,
,8371,173257,,,,,,,,
,8377,163775,,,,,,,,
,8383,167690,,,,,,,,
,8404,171560,,,,,,,,
,8425,171952,,,,,,,,
,8427,166649,,,,,,,,
,8427,167493,,,,,,,,
,8427,167949,,,,,,,,
,8438,170967,,,,,,,,
,8450,209490,,,,,,,,
,8457,185879,,,,,,,,
,8460,190465,,,,,,,,
,8466,181417,,,,,,,,
,8484,174062,,,,,,,,
,8490,171023,,,,,,,,
,8506,168200,,,,,,,,
,8507,177791,,,,,,,,
,8511,166733,,,,,,,,
,8526,171464,,,,,,,,
,8526,167138,,,,,,,,
,8530,173226,,,,,,,,
,8562,171360,,,,,,,,
,8576,195599,,,,,,,,
,8578,195748,,,,,,,,
,8583,181184,,,,,,,,
,8592,174864,,,,,,,,
,8599,170948,,,,,,,,
,8601,168987,,,,,,,,
,8602,170189,,,,,,,,
,8606,171857,,,,,,,,
,8609,171369,,,,,,,,
,8617,175229,,,,,,,,
,8618,173296,,,,,,,,
,8621,165811,,,,,,,,
,8622,168183,,,,,,,,
,8640,184222,,,,,,,,
,8642,174577,,,,,,,,
,8658,168189,,,,,,,,
,8665,170327,,,,,,,,
,8666,166539,,,,,,,,
,8672,182833,,,,,,,,
,8690,172883,,,,,,,,
,8702,168444,,,,,,,,
,8711,232049,,,,,,,,
,8715,203483,,,,,,,,
,8747,186289,,,,,,,,
,8747,181555,,,,,,,,
,8755,180889,,,,,,,,
,8764,179773,,,,,,,,
,8767,185668,,,,,,,,
,8768,189572,,,,,,,,
,8772,196937,,,,,,,,
,8807,181031,,,,,,,,
,8811,174427,,,,,,,,
,8812,175723,,,,,,,,
,8817,182257,,,,,,,,
,8850,179908,,,,,,,,
,8855,174215,,,,,,,,
,8883,179256,,,,,,,,
,8910,174491,,,,,,,,
,8914,184456,,,,,,,,
,8961,228607,,,,,,,,
,8963,222820,,,,,,,,
,8988,180163,,,,,,,,
,8989,182101,,,,,,,,
,8989,183997,,,,,,,,
,8998,180438,,,,,,,,
,9008,189933,,,,,,,,
,9017,181628,,,,,,,,
,9021,174667,,,,,,,,
,9039,187511,,,,,,,,
,9039,182133,,,,,,,,
,9062,190235,,,,,,,,
,9083,180179,,,,,,,,
,9086,174658,,,,,,,,
,9103,187897,,,,,,,,
,9106,194750,,,,,,,,
,9107,181198,,,,,,,,
,9116,181296,,,,,,,,
,9120,189727,,,,,,,,
,9125,183012,,,,,,,,
,9145,174955,,,,,,,,
,9146,174918,,,,,,,,
,9146,175583,,,,,,,,
,9165,185489,,,,,,,,
,9172,182932,,,,,,,,
,9179,173443,,,,,,,,
,9187,178260,,,,,,,,
,9197,177711,,,,,,,,
,9210,174325,,,,,,,,
,9212,176072,,,,,,,,
,9225,229839,,,,,,,,
,9232,219919,,,,,,,,
,9233,229206,,,,,,,,
,9244,212985,,,,,,,,
,9257,215847,,,,,,,,
,9260,206500,,,,,,,,
,9261,205578,,,,,,,,
,9266,203580,,,,,,,,
,9273,196402,,,,,,,,
,9284,202156,,,,,,,,
,9288,197665,,,,,,,,
,9298,195637,,,,,,,,
,9344,221489,,,,,,,,
,9393,205605,,,,,,,,
,9400,193879,,,,,,,,
,9449,186841,,,,,,,,
,9459,195259,,,,,,,,
,9467,195557,,,,,,,,
,9496,192288,,,,,,,,
,9507,198466,,,,,,,,
,9518,186707,,,,,,,,
,9518,195459,,,,,,,,
,9521,193028,,,,,,,,
,9522,194169,,,,,,,,
,9529,187693,,,,,,,,
,9533,192571,,,,,,,,
,9545,192843,,,,,,,,
,9548,199441,,,,,,,,
,9550,196152,,,,,,,,
,9566,189705,,,,,,,,
,9572,197814,,,,,,,,
,9588,184432,,,,,,,,
,9599,184315,,,,,,,,
,9627,195887,,,,,,,,
,9633,206172,,,,,,,,
,9634,190950,,,,,,,,
,9635,196058,,,,,,,,
,9640,198197,,,,,,,,
,9651,195920,,,,,,,,
,9657,191514,,,,,,,,
,9662,191748,,,,,,,,
,9679,196113,,,,,,,,
,9684,189422,,,,,,,,
,9686,189829,,,,,,,,
,9688,187977,,,,,,,,
,9710,194475,,,,,,,,
,9713,196937,,,,,,,,
,9715,186597,,,,,,,,
,9716,186570,,,,,,,,
,9721,181473,,,,,,,,
,9734,239929,,,,,,,,
,9744,217119,,,,,,,,
,9761,214844,,,,,,,,
,9785,202839,,,,,,,,
,9806,196866,,,,,,,,
,9807,200722,,,,,,,,
,9825,203024,,,,,,,,
,9842,202315,,,,,,,,
,9870,196138,,,,,,,,
,9873,211641,,,,,,,,
,9874,202691,,,,,,,,
,9881,201259,,,,,,,,
,9889,214542,,,,,,,,
,9890,209649,,,,,,,,
,9900,200386,,,,,,,,
,9907,203096,,,,,,,,
,9935,204074,,,,,,,,
,9944,195452,,,,,,,,
,9961,193654,,,,,,,,
,9964,198751,,,,,,,,
,9964,204973,,,,,,,,
,9971,205158,,,,,,,,
,9972,190808,,,,,,,,
,9972,191672,,,,,,,,
,9973,197235,,,,,,,,
,9991,225460,,,,,,,,
,9995,226905,,,,,,,,
Sort 1
Sort 1,41623,431556997
,22748,126940866
,17414,74311158
,18735,86920105
,33600,279931767
,48768,587809315
,47364,555853807
,48966,591874285
,30288,225386405
,19161,90724906
,18098,81625227
,3064,2275849
,25072,156269049
,49444,603301379
,48380,582725620
,25151,156903902
,48712,586144651
,47896,568348420
,26597,174913811
,39655,389007617
,3533,3098978
,40419,403733927
,12157,36573277
,16154,64714775
,29060,209863278
,11772,34400994
,31647,247828893
,49879,613704469
,10469,26823182
,40500,405596716
,46486,533743636
,19662,95493408
,18875,87588798
,36607,330267407
,46351,532139740
,26395,172559921
,47863,564906755
,2840,2016891
,48521,581902656
,5085,6453424
,24804,152132618
,5606,7747767
,22665,127136328
,40802,413496101
,8598,17974692
,42089,440511865
,3098,2361152
,12561,39554786
,49868,614600395
,44288,484702229
,12770,40623732
,17059,72315011
,43028,458218427
,49883,614779954
,8960,19956140
,27758,190077417
,26637,175721048
,45112,502857727
,402,40685
,38528,370137574
,18696,86519358
,4989,6141733
,47267,553052154
,23925,142021849
,2824,2002284
,40960,413537667
,15632,60126570
,2724,1810335
,38504,368191665
,37670,352542626
,39467,383098648
,9036,20345274
,41611,426380871
,47526,560906725
,42153,439566955
,32679,265615810
,4783,5535057
,34362,292584321
,14295,50772164
,24392,147370004
,49227,600559769
,11777,34112601
,22938,131062827
,45926,522182766
,38360,367199445
,13139,42814266
,915,198765
,35445,309673393
,4811,5673126
,42499,444953802
,12065,36431742
,43901,478025960
,33664,280921557
,26634,174690026
,5056,6337875
,31097,239169128
,18850,88178367
,24197,144662487
,39135,379089208
,2367,1363094
,2695,1780329
,30829,234770466
,20447,103999359
,41799,432077173
,38393,365446442
,36191,324941308
,6360,10027125
,41401,425018068
,11327,31702254
,36504,329812380
,45158,507209868
,22535,124834898
,25482,160704472
,9791,23923469
,39248,383092131
,42340,441914742
,45611,514045538
,7551,14045959
,2953,2197850
,25169,156931642
,27954,191994742
,32031,254568031
,19983,97872026
,17810,78987809
,40529,404571516
,27615,189685998
,7617,14605752
,47953,568730053
,13167,43341828
,39649,389563326
,12174,36495005
,37374,345732950
,18760,87479012
,4258,4498276
,1720,758306
,35937,319798526
,32769,265602835
,21908,118162224
,14056,49098491
,11326,31571601
,4586,5225872
,14985,55738827
,14411,51200612
,31252,242389338
,40669,406187881
,30382,228612382
,27065,181392697
,2274,1277170
,1778,772745
,10113,25377868
,31814,250374091
,42694,450067294
,28357,200541036
,7377,13516979
,23778,140208331
,8964,20079114
,3615,3238571
,38897,375156855
,4139,4319768
,6959,11938311
,18576,85623037
,8104,16232085
,46946,544741213
,47079,546617930
,19791,96802246
,36920,339538851
,48859,591229115
,14431,51886615
,35944,320014353
,11192,30897804
,30845,234726172
,46329,530165019
,5476,7297440
,8529,17854902
,27722,190508289
,5217,6737817
,12359,37627163
,21793,116985735
,47193,551301140
,35395,309099971
,26258,171512952
,1119,322034
,23311,134740609
,25897,166805265
,18440,84146586
,3821,3615285
,42524,446326260
,47813,564827119
,19742,96522275
,10371,26699802
,43633,470759480
,26504,173193468
,32076,256480157
,42541,447940005
,23087,132718786
,2044,1015320
,30480,230239092
,17571,76125924
,38250,362600771
,14804,54484516
,47169,550732606
,3697,3393608
,27853,192940296
,27966,192738049
,6625,10731368
,27890,192234612
,5719,8093092
,22722,126986714
,14828,54213360
,12718,40509857
,32116,254685669
,12666,39932545
,7405,13597056
,27901,193505359
,47062,545138124
,47054,549631909
,3872,3697151
,18631,85985210
,16034,64008287
,8955,19901465
,8434,17841523
,10249,25927138
,41543,424797533
,36367,328027190
,27876,193249858
,27174,181950213
,14360,51379474
,10963,29591309
,2383,1401274
,30408,229049098
,49227,598484188
,23077,131617107
,38273,364433624
,5057,6411356
,27274,182714145
,33042,268176410
,40965,415888349
,28371,198347422
,29367,213492491
,38940,374022789
,23041,132336878
,35975,322910093
,30349,228853309
,44413,487593675
,28569,201800815
,37774,354184987
,42289,443445232
,35865,318965144
,41313,419998380
,11906,34947097
,1207,365047
,12089,36700941
,24223,145405079
,32568,263558156
,42177,439322947
,46745,539701870
,14031,48788126
,19653,95690186
,33299,275230804
,8799,19233303
,15232,57942574
,45290,508356468
,31809,250745618
,29494,214296710
,49004,593821908
,24781,152053153
,35929,320299921
,9703,23278963
,27924,193649578
,1605,602637
,33837,280560612
,13395,43891672
,32778,265320216
,38418,366005219
,5065,6347640
,6768,11364814
,25416,157811386
,36470,329886433
,36612,331169046
,6797,11516002
,6814,11620788
,31620,247704020
,42705,453145814
,48643,585567945
,24073,143743043
,14068,49256963
,44884,500429847
,32522,262451539
,39887,395868821
,37455,347202511
,1026,264220
,18949,89013435
,45863,520730985
,22605,126536962
,9185,20892244
,24891,152223641
,20548,103896610
,23017,130563130
,5806,8424339
,1059,280349
,27411,186225926
,38206,359478132
,2446,1507457
,11963,35315420
,42762,451849113
,6609,10849771
,42332,440807283
,29397,214640883
,37456,346738159
,49418,605812817
,1313,426927
,4591,5287527
,12620,39501087
,3728,3446980
,26114,169387330
,46957,544892230
,8789,19260977
,41887,433534537
,4035,4038528
,43797,474825080
,920,210817
,40393,404495012
,17737,78039833
,24631,150421780
,49416,603027319
,24598,150260305
,5806,8283161
,17895,79977546
,24464,148258641
,4937,5999706
,31661,248191466
,11912,35444853
,5044,6261048
,12514,38623222
,10973,29830381
,4151,4244032
,48470,581553413
,43193,462531573
,35642,313211163
,33505,278571732
,19780,97410386
,26749,177384433
,23262,133764844
,36786,335258368
,1918,900791
,46473,531540670
,21791,117419933
,555,73609
,49413,604257117
,35104,308864702
,47475,558683704
,34495,294994843
,24271,145715050
,25285,158569341
,41070,416283082
,1722,730808
,26391,174268300
,23097,132347469
,14940,55025693
,47487,560026906
,30722,233882946
,31297,241409080
,24666,151432985
,6668,11000566
,22476,125575654
,36307,325278095
,20158,101023898
,13836,47565308
,41329,422116423
,47406,554694676
,46407,534396942
,47465,559997761
,18183,82280653
,15620,60703766
,47886,568582731
,24411,146599578
,39160,378837852
,16117,65227314
,23772,139872140
,29314,213000417
,23150,130725703
,37208,342688847
,534,70581
,29804,221493671
,1655,680212
,34056,287908571
,660,107670
,44467,487618565
,35624,314117771
,15593,60465379
,18879,87724836
,28022,195419977
,2926,2167549
,43909,476906341
,23112,132355041
,13874,47532087
,36128,324413657
,32744,265815913
,18581,85291599
,813,158605
,41615,429141428
,23316,135197448
,20614,104875415
,23664,138495539
,21807,117663044
,11794,34674141
,2326,1375343
,22398,124323942
,48464,578527698
,10502,27431662
,17725,77879053
,6548,10595241
,16037,63180774
,28653,203995547
,12162,36409052
,48175,574484748
,40405,404923032
,10470,26886729
,35054,303860335
,15205,57363227
,25824,165336966
,20426,103299699
,35084,303888267
,41505,425933778
,15353,58546207
,23641,138638477
,31052,237523558
,33951,285831769
,24786,151653218
,16674,68513961
,48310,577487727
,30399,228000058
,36742,334320704
,14223,49692289
,2524,1592887
,12857,41297377
,9023,20236016
,43947,477198822
,43417,467231575
,23566,137176355
,27447,185587637
,21345,113003003
,25733,163495015
,3591,3163359
,20668,104801778
,37762,354286557
,36618,331314552
,28509,201114159
,7165,12684363
,162,6680
,353,31779
,23460,135726695
,29377,214012073
,29376,214118324
,49573,606593390
,30564,230794475
,32695,264290069
,14273,50934927
,8458,17647062
,32485,262217171
,7383,13416488
,26951,179482846
,12694,39839795
,37366,346390014
,49463,602051147
,11955,35485125
,35341,309582297
,26218,170451973
,41915,436196985
,18996,89507593
,17611,77133749
,36113,321495182
,28340,198510198
,9770,23986794
,27289,183638882
,31102,238954108
,48792,589792970
,34284,291003019
,32691,263690149
,25418,160362998
,41602,430525315
,18498,84564150
,49313,602677653
,12692,39716235
,10256,25844889
,22064,120904506
,22481,124537512
,2195,1210861
,44331,483465771
,9696,23171807
,6613,10897332
,4010,4009895
,20452,103448649
,13227,43732162
,18808,87248966
,28870,207023928
,32553,263806388
,25027,154723688
,8924,19286252
,5831,8379457
,17526,76787743
,3920,3759278
,10192,25652309
,40888,410472799
,28985,209504884
,30565,233195491
,44541,488711630
,47869,567450327
,39902,393830101
,6846,11614472
,19423,93110101
,30745,235375725
,46425,533588675
,9833,23882866
,48529,584017954
,8169,16534178
,37713,350338697
,6942,11944105
,18273,82485946
,18689,86745551
,26713,176731025
,10748,28758660
,39619,389514201
,8768,19295729
,25067,155302598
,42977,456697865
,32865,267559550
,18194,82304247
,6910,11840554
,9125,20572255
,11775,33837407
,29106,210422902
,2294,1270762
,15780,62537188
,42908,455275652
,8666,18467837
,7594,14246327
,47926,570125494
,917,209045
,35529,312502486
,96,2494
,8589,18226377
,308,22785
,27631,188396501
,46469,532138219
,25546,161077931
,35270,307524485
,6152,9429709
,48665,587425976
,41389,423084194
,21659,116719740
,46498,533231093
,11222,31344560
,24311,145640432
,31942,253626511
,6061,9048198
,16866,70061431
,30317,226827452
,24051,144165055
,10063,25072631
,26138,168455840
,779,149140
,13704,46464998
,40833,410207110
,39598,389035578
,31875,251403489
,11844,34682867
,43417,467261000
,21868,117656297
,15329,58459514
,46837,539165757
,6180,9519498
,22484,124649506
,47388,555056260
,26694,177839726
,3536,3117724
,42330,445217091
,26187,169583945
,26853,178852982
,25139,155761933
,20458,103106213
,39089,378000457
,46402,532344566
,44172,481049507
,30134,226723517
,35830,317884407
,5859,8428312
,16244,65221112
,19323,93046868
,34100,288202179
,16612,68041984
,35008,304031658
,4690,5507274
,795,152463
,18188,81531500
,19142,90205832
,6850,11678375
,25393,159483126
,18043,80645185
,22058,118969687
,23618,137651841
,29594,217463235
,21376,112418163
,24036,142885198
,35964,319848097
,16271,65344719
,45063,501801511
,14047,49214165
,15773,62065117
,37918,353507984
,36959,338561628
,47488,556684804
,47738,564554753
,13118,42479838
,29818,220476808
,25521,160113539
,18060,80690744
,23150,132620581
,23869,140900620
,45657,517308717
,13756,47071991
,11449,32206207
,34135,287930004
,1658,665688
,1401,486823
,26279,171216977
,13647,46217766
,1815,807650
,13942,48470223
,38499,365502076
,26742,177522624
,43856,475859249
,15185,56510685
,17316,74223405
,17499,75607450
,46443,533709157
,19198,91200928
,32891,267363828
,18125,82515816
,37409,346635229
,26850,178775657
,46600,537317762
,43563,468903091
,23090,131098717
,46987,543936960
,37129,342537182
,2888,2072067
,42678,450081226
,7853,15048427
,40929,414812457
,23834,140466216
,3729,3418248
,49751,611308712
,39632,388522774
,17489,75431950
,16321,66270743
,3076,2323749
,12420,38118102
,10757,28709510
,29207,210017882
,48398,578206534
,29020,209624896
,3000,2198541
,38880,375252081
,22173,121350681
,29141,211408033
,538,74040
,9759,23611167
,11196,31188406
,2835,1983643
,29771,219467578
,30777,233927574
,17516,75760964
,29822,219840214
,16620,68998690
,30717,234258871
,13282,44069386
,40358,405311887
,12398,38039356
,28974,206785676
,31980,253601103
,17460,75657406
,9084,20433775
,18542,85859679
,12450,38336952
,45262,509033500
,16725,68918176
,35896,318462073
,28871,207063188
,32871,266288507
,43153,461885905
,49402,606500353
,48366,581459385
,39169,381820555
,4869,5849102
,24478,147947142
,7033,12264692
,13567,45361003
,42817,456920250
,20131,99710532
,620,94759
,10236,25887603
,46550,537811410
,29085,209351453
,21424,113607086
,47634,562565065
,28181,196757446
,35077,304920594
,23908,142644950
,9096,20473745
,20595,105470649
,29006,208082420
,2958,2152272
,35579,313062545
,29368,212695814
,44582,489203582
,17423,75649911
,33591,281469820
,43111,457218589
,2548,1633473
,33781,283284103
,36226,324635289
,7000,11995596
,39045,379019030
,20426,102859192
,5157,6557546
,23089,131982655
,1613,637597
,18153,80896843
,34136,290811603
,48947,596103680
,2652,1742985
,48177,574010793
,27497,187409397
,30304,228403091
,7262,13036343
,11969,35931520
,48281,576927631
,38635,370464985
,15999,63329648
,10531,27427884
,32675,263492092
,22264,122100955
,21226,111890589
,30070,222885096
,27865,193454716
,2306,1316015
,35292,306329215
,13348,43849391
,42429,444293518
,43243,460450383
,73,1554
,34818,298889191
,2057,1043113
,46654,541478430
,34506,295027660
,34294,292384154
,36956,339085791
,45616,516748025
,48290,576421289
,45202,506098982
,33442,275894714
,46325,529863829
,9196,20901933
,3134,2463422
,7982,15583098
,24623,149789604
,22499,125092816
,26644,175598396
,36407,327379355
,17250,73943223
,12509,38819152
,26357,171252571
,8748,18929876
,3795,3575858
,45013,497228845
,681,115114
,21348,111532077
,7438,13556164
,23219,134520168
,29572,216848533
,46166,525583463
,49638,606705576
,4603,5261638
,36292,326232585
,44802,497840760
,44599,492157318
,15215,57426908
,32470,260594128
,8139,16236796
,15847,62271608
,5665,7909952
,26328,171064529
,22290,123192490
,48059,571350794
,16392,66693930
,19289,91714015
,28640,203050802
,39623,388042750
,3502,3024796
,8573,18344874
,39903,392213167
,4253,4438075
,5397,7289978
,32781,266058476
,12262,37353176
,7095,12469705
,19332,92164248
,30539,230654665
,28255,197588086
,21727,116923177
,1458,512219
,31474,246265994
,17110,72431140
,36107,321300557
,7949,15520023
,42236,441660192
,5440,7381305
,8422,17567206
,45430,507811911
,46654,535727817
,12085,36088738
,16617,68173515
,41117,418525479
,27966,193321339
,15676,61039048
,15689,61077169
,29445,214106618
,32341,257700058
,47346,552961660
,30666,232740032
,16020,63348557
,45423,506862293
,37351,346332412
,8162,16296411
,29130,209385444
,49262,601808926
,35365,310399764
,34536,294732373
,32219,256874669
,11374,31944084
,25581,161327184
,10362,26681834
,25242,158036788
,36132,322778582
,21520,114278152
,3390,2865162
,36227,324308268
,36192,324480681
,24679,151045885
,45712,516566735
,35477,311451548
,47346,554074431
,15695,60554324
,49787,611853678
,6843,11831357
,12041,36040578
,28500,201892211
,11635,33408755
,14454,51762122
,18485,84727566
,46665,539191253
,39886,391926555
,30089,223747443
,40910,414039358
,34098,287484040
,42755,451221306
,8736,18956479
,20814,107081573
,27486,186987366
,37690,350349132
,40093,397073124
,28441,200265915
,24100,144547859
,26307,171792871
,34976,302514700
,3069,2317516
,38376,365593297
,15795,61777066
,23827,140539986
,15428,59072714
,17450,74533215
,35049,303522926
,28719,204023032
,33862,283087159
,44876,497417678
,22415,123784520
,9055,20273166
,22940,129916415
,17166,72594239
,48604,584546071
,33759,280019540
,895,196310
,6792,11260245
,32582,263468195
,27056,179945196
,47199,550818233
,819,174718
,1189,345976
,23211,133086663
,48704,587496027
,6340,10033155
,37346,346114002
,20607,105069468
,8046,16102454
,44422,489311440
,30558,229327901
,14825,54633920
,36257,326420179
,30131,224850537
,18095,80675237
,49007,595558788
,40619,407584285
,32687,263772522
,2213,1211574
,21513,115177810
,21998,119222391
,48353,579189561
,30411,228310527
,18924,88234537
,13772,46258308
,48206,576742387
,32505,262788229
,43428,468411453
,18230,82646680
,32212,257761058
,46423,533570285
,7390,13472396
,33669,279785669
,26128,168759961
,37051,340574725
,12127,36555105
,6071,9136233
,876,193627
,22595,126235103
,1668,683699
,2321,1344502
,36280,327202568
,22095,119485990
,4488,4945891
,42964,456669089
,19844,97913061
,38965,377456176
,42139,438420053
,8218,16677152
,46168,528855608
,42488,449567911
,29973,223539303
,25887,164986845
,47025,549535122
,13235,43236925
,47911,565793078
,42396,444569847
,28200,194843078
,34078,287807045
,25529,161421590
,40094,398693831
,8479,17682686
,18227,82324507
,25686,163772465
,15637,60432072
,15307,58317544
,29723,217783757
,9713,23245179
,34057,285815969
,17033,72046157
,13906,47783131
,9410,21942573
,3047,2311227
,1087,293986
,24073,143071612
,320,24540
,5737,8142462
,35712,316415270
,41034,414332313
,21933,118930517
,21924,118239563
,37706,353166863
,14533,52491457
,37833,355916128
,18315,83278549
,42464,445051196
,26201,170062312
,12948,41748455
,37553,349588027
,28959,208917016
,35791,317518139
,36323,326637777
,31947,252759315
,10832,28836210
,7200,12708994
,7277,13241168
,35795,316386676
,35801,316051528
,24919,154115557
,18355,84258507
,5545,7501026
,49904,618064444
,43633,469303678
,28811,205886311
Sort 2,9060,96260
,24061,237324
,7697,84524
,4920,54804
,9350,88064
,46570,472306
,5584,54512
,36999,448666
,1310,15066
,4233,45194
,14001,172602
,39223,343466
,33351,408782
,28259,248402
,13715,130096
,34246,331198
,21246,238726
,40361,370838
,9343,111230
,20053,190284
,45889,512272
,10216,100806
,28450,282302
,23799,269444
,4658,58772
,25182,225486
,26836,245678
,14299,141422
,1179,11932
,37891,505710
,29446,307018
,31379,282668
,9195,85788
,46119,616272
,43403,509996
,37121,367552
,30878,335588
,48438,536994
,48461,514016
,20941,202354
,24139,221896
,2506,26774
,35072,354460
,49029,605496
,35799,324578
,27789,278626
,34692,340636
,22018,231374
,1224,13006
,32904,310634
,17492,169420
,21362,199306
,30084,286254
,49389,463492
,19435,175800
,4136,38610
,28327,298032
,15998,180870
,15478,183250
,23580,222814
,39474,350684
,11385,129188
,48836,562436
,13600,149386
,31393,334888
,42497,467930
,6075,64000
,37632,356878
,36629,368720
,22857,219996
,37924,459762
,33604,352580
,25024,251298
,16079,160322
,45382,545038
,22630,231376
,46480,405534
,258,2638
,39856,388076
,43931,469046
,16882,169842
,35346,430332
,15664,147044
,15200,145164
,47704,526228
,14547,142556
,11985,137860
,34195,372224
,28901,333434
,17437,218832
,13697,146166
,11914,107372
,20,94
,49779,484684
,41136,426906
,7155,65494
,25577,305690
,25726,219832
,21092,238978
,35082,373446
,41263,575124
,16390,158304
,8170,76686
,32192,313846
,22113,216278
,16364,147694
,15223,147482
,11454,120876
,32452,354786
,25047,222744
,32988,374370
,34310,387216
,6209,61828
,18281,179258
,39528,387140
,33458,397800
,11681,113194
,11613,138614
,22775,216268
,43948,509472
,320,3298
,18591,177158
,14952,160252
,48601,444192
,18068,158700
,35848,464856
,27917,296634
,28851,296024
,30935,373708
,22644,232012
,18187,168022
,26881,269974
,23760,248582
,23682,302920
,11281,130094
,32325,381952
,4833,47992
,46071,607142
,11078,146862
,43330,454404
,41433,408686
,2431,24576
,2283,21532
,1367,14402
,28985,344370
,44690,469404
,46127,456110
,28285,290226
,48163,509400
,36175,355514
,321,2876
,16953,146338
,42398,483056
,46648,528406
,42544,379228
,16142,151312
,24102,236736
,48329,572240
,25359,261240
,3250,33362
,40497,341756
,22918,212372
,40596,498742
,34971,326180
,20044,200862
,22496,239024
,46607,512422
,45190,529234
,49668,461828
,17795,184204
,7896,88520
,21348,230458
,47377,534290
,49919,439866
,33777,372466
,38754,468984
,7245,70480
,27377,297474
,25563,255240
,30243,332544
,26722,277086
,33614,467654
,39492,389634
,1596,16898
,46624,499888
,29387,279124
,3213,31910
,41979,452996
,1022,9174
,37404,390862
,27834,416176
,28789,297238
,3880,51374
,39031,433328
,12963,127658
,42731,606820
,43527,484224
,17972,191732
,10328,91296
,5576,60236
,26863,254908
,13924,158134
,1233,13402
,34010,327120
,40258,398512
,48602,455996
,47715,469252
,21626,210732
,23889,267840
,15946,166706
,11518,116946
,25850,271284
,49138,480336
,2877,29292
,3475,34856
,31306,303062
,23693,239548
,48142,586950
,24099,227092
,11494,132806
,39136,348736
,21092,195758
,30627,277482
,43648,434684
,7219,93124
,1309,12102
,13596,138504
,8661,98344
,29478,331716
,33203,356024
,7038,65452
,26943,281528
,37046,452962
,4525,42060
,21780,237018
,48343,445142
,29838,317656
,1477,12440
,13203,154058
,41620,485146
,22202,217828
,28097,295640
,48813,453000
,30900,319620
,7767,92580
,37616,361644
,43138,448358
,42710,457554
,3862,36436
,24931,195230
,48534,500618
,19474,211062
,42416,421028
,47238,530178
,7517,78060
,39814,478766
